"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
9.108523417E0;1.364959404E-3;1.562065389E-2;1.222752196E-1;1.232765073E-1
9.118518417E0;-1.511497937E-2;2.233048003E-2;7.770949602E-3;2.806244105E-2
9.128513417E0;4.562933207E-2;-3.020989548E-2;5.926562369E-2;8.066652268E-2
9.138508417E0;4.489492178E-3;5.983017236E-3;1.167045772E-2;1.386187645E-2
9.148504417E0;1.307071969E-2;-1.251388203E-2;4.011189938E-2;4.400460690E-2
9.158499417E0;4.390250310E-2;1.054757304E-2;5.762489498E-2;7.320730563E-2
9.168494417E0;2.286846042E-2;-1.662319556E-2;-8.308367193E-2;8.776214248E-2
9.178489417E0;2.552353486E-2;8.199440874E-3;3.262921751E-2;4.222969924E-2
9.188484417E0;-1.503786922E-2;7.688028775E-3;-5.119412720E-2;5.390808805E-2
9.198480417E0;3.062523052E-2;-2.326153949E-2;3.084289312E-2;4.929795148E-2
9.208475417E0;-2.481455997E-2;1.268520545E-2;-3.756251335E-2;4.677199197E-2
9.218470417E0;2.748476408E-2;-2.318676822E-3;-7.139450312E-2;7.653733464E-2
9.228465417E0;1.299010120E-2;4.833491184E-2;3.456581533E-2;6.082599790E-2
9.238460417E0;-2.348095626E-3;2.035287861E-2;-3.684155166E-2;4.215510823E-2
9.248455417E0;4.233925000E-2;3.816989288E-2;1.096925962E-1;1.236204614E-1
9.258451417E0;-1.116087288E-4;5.118747599E-2;4.786764622E-2;7.008196422E-2
9.268446417E0;1.027290009E-2;2.402913272E-2;5.759624362E-2;6.324760055E-2
9.278441417E0;-1.701262012E-2;2.499684691E-2;8.678145111E-2;9.189826905E-2
9.288436417E0;-1.264146097E-2;9.923565499E-3;6.537830293E-2;6.732463280E-2
9.298431417E0;7.806544527E-3;-2.695102293E-2;1.026566416E-1;1.064222056E-1
9.308427417E0;2.294476658E-2;-2.740725193E-2;-4.254200220E-2;5.556475253E-2
9.318422417E0;2.203764416E-2;6.576546170E-3;9.094759226E-3;2.473102030E-2
9.328417417E0;1.370061100E-2;1.658526175E-3;-3.491138577E-2;3.754014261E-2
9.338412417E0;1.456534110E-2;-3.343949541E-3;4.162048101E-3;1.551302048E-2
9.348408417E0;3.481286019E-3;-1.978361562E-2;7.749899626E-3;2.153071628E-2
9.358403417E0;-3.623307578E-2;-1.661413237E-3;-2.593064725E-2;4.458693241E-2
9.368398417E0;-2.390093252E-2;2.223052919E-2;7.779603481E-2;8.436630865E-2
9.378393417E0;-2.850590721E-2;5.468118735E-2;-5.856161892E-2;8.504164983E-2
9.388388417E0;1.448903494E-2;5.364502419E-2;5.504334927E-2;7.821439159E-2
9.398384417E0;3.903666951E-2;2.131280869E-2;1.596874595E-2;4.725566874E-2
9.408379417E0;6.200774856E-2;-3.280032165E-2;-1.516826212E-2;7.176975796E-2
9.418374417E0;3.538808003E-2;-1.325757477E-2;2.837653756E-2;4.725788168E-2
9.428369417E0;7.418654859E-4;-1.972744580E-2;2.014950514E-2;2.820859868E-2
9.438364417E0;-1.243205756E-2;4.806630537E-3;1.265787703E-1;1.272786111E-1
9.448360417E0;-2.826734081E-2;2.434170295E-2;-7.840531468E-3;3.811869610E-2
9.458355417E0;-3.408188514E-2;2.813914061E-2;3.048562825E-2;5.369133691E-2
9.468350417E0;-2.663019352E-2;3.878406979E-2;-2.056290329E-2;5.134397986E-2
9.478345417E0;5.046169035E-2;-5.421684533E-3;-8.292521238E-3;5.142511803E-2
9.488340417E0;3.584818281E-2;1.489907093E-3;5.682090282E-2;6.720064756E-2
9.498336417E0;1.941056326E-3;-8.259045929E-3;-4.182805717E-2;4.267980677E-2
9.508331417E0;-8.854511753E-3;-1.578613009E-2;3.780341864E-2;4.191303786E-2
9.518326417E0;-6.066091552E-2;2.086991865E-2;-1.653183281E-2;6.624652197E-2
9.528321417E0;-3.509798504E-2;-6.274281666E-3;8.451214671E-2;9.172534059E-2
9.538316417E0;-3.403751940E-2;6.245337948E-3;4.589362621E-2;5.747853425E-2
9.548312417E0;-8.299757168E-3;-8.091450110E-3;-2.774796188E-2;3.007169637E-2
9.558307417E0;8.954060599E-3;-1.595493190E-2;2.210890710E-2;2.869736619E-2
9.568302417E0;2.345625177E-2;-4.207181297E-3;-3.521719515E-2;4.252231127E-2
9.578297417E0;2.393243439E-2;1.984037016E-2;2.809528649E-2;4.190163275E-2
9.588292417E0;-4.434820712E-3;4.674154557E-2;-1.053375900E-2;4.811860135E-2
9.598287417E0;2.528043687E-2;2.910740297E-2;1.834973216E-2;4.269723723E-2
9.608283417E0;1.884469897E-2;1.446878895E-2;2.658144236E-2;3.565167052E-2
9.618278417E0;5.463565215E-3;-1.479879119E-2;5.907091141E-2;6.114104464E-2
9.628273417E0;1.935823068E-2;-1.114431795E-2;8.256794751E-2;8.553597415E-2
9.638268417E0;1.443779871E-2;-4.206015509E-2;-2.010272741E-3;4.451458046E-2
9.648263417E0;-5.602363497E-3;-3.993893143E-2;6.968828559E-2;8.051684214E-2
9.658259417E0;-2.176479846E-2;2.874293871E-2;3.382614255E-3;3.621194633E-2
9.668254417E0;-2.014709316E-2;3.517721482E-3;5.517023385E-2;5.883905531E-2
9.678249417E0;-1.938505478E-2;3.606928065E-3;3.242281079E-2;3.794771322E-2
9.688244417E0;1.054304145E-2;-7.447635122E-3;-3.523649096E-2;3.752643452E-2
9.698239417E0;2.378289185E-2;8.250750192E-3;4.469728589E-2;5.129861781E-2
9.708235417E0;1.103420757E-2;2.282731064E-2;-5.707584143E-2;6.245391519E-2
9.718230417E0;4.422570795E-2;9.814149477E-3;2.044946730E-2;4.970323416E-2
9.728225417E0;3.900670253E-2;2.029016722E-2;-4.525511026E-2;6.309705804E-2
9.738220417E0;2.418781154E-2;2.202423211E-2;-4.346293867E-2;5.439801526E-2
9.748215417E0;-5.260520652E-3;3.658697851E-2;-2.986114562E-2;4.751808173E-2
9.758211417E0;-2.570465237E-2;-2.278170235E-2;-3.930147529E-2;5.219522081E-2
9.768206417E0;-5.723766312E-3;-2.237290889E-4;8.104533255E-2;8.124750755E-2
9.778201417E0;-1.850746080E-2;6.585463174E-3;5.040299892E-4;1.965066098E-2
9.788196417E0;-3.167663299E-2;-7.342275605E-4;5.200572073E-2;6.089780913E-2
9.798191417E0;-5.656552568E-2;1.661252439E-2;3.853724420E-2;7.043261924E-2
9.808187417E0;3.391385078E-3;1.895813495E-3;7.655817926E-2;7.665670495E-2
9.818182417E0;2.577657312E-2;6.047190428E-3;5.306289732E-2;5.930152870E-2
9.828177417E0;5.640808940E-3;6.992721744E-3;-1.744692206E-2;1.962426998E-2
9.838172417E0;4.295561962E-2;-1.777034618E-2;7.819832325E-2;9.097223873E-2
9.848167417E0;2.417947926E-2;1.083057828E-2;1.143715382E-2;2.885753161E-2
9.858163417E0;2.943831883E-2;9.768358469E-3;7.460520923E-2;8.079587048E-2
9.868158417E0;1.076450475E-2;-4.679819047E-3;1.890580237E-2;2.225319375E-2
9.878153417E0;1.712357104E-3;1.042485461E-2;4.072585702E-3;1.132235465E-2
9.888148417E0;2.645791993E-2;2.119396403E-2;4.433592796E-2;5.581111132E-2
9.898144417E0;-1.222440831E-2;2.729125779E-2;-4.548139751E-2;5.443166753E-2
9.908139417E0;1.040153883E-2;1.904054414E-2;5.676476955E-2;6.076983951E-2
9.918134417E0;-1.527468145E-2;3.814211860E-3;-3.872669399E-2;4.180455636E-2
9.928129417E0;2.165859841E-2;-1.200203139E-2;-1.537466884E-2;2.914659645E-2
9.938124417E0;-1.593125068E-2;1.531743921E-2;-5.250916600E-2;5.697052928E-2
9.948120417E0;-2.109529227E-3;-1.100526385E-2;-3.169132411E-2;3.361407399E-2
9.958115417E0;2.907476820E-2;-1.130705327E-2;1.016725552E-1;1.063508349E-1
9.968110417E0;-2.143881619E-3;-1.094525680E-2;3.479093313E-4;1.115866998E-2
9.978105417E0;7.889428809E-3;3.189509958E-3;6.651383221E-2;6.705599105E-2
9.988100417E0;6.960233152E-3;6.389910355E-3;7.414737225E-2;7.474696389E-2
9.998096417E0;4.270974420E-2;4.642031416E-3;9.884016395E-2;1.077731354E-1
1.000809142E1;7.659998685E-3;3.071739726E-2;6.530989051E-2;7.257834300E-2
1.001808642E1;-1.860978708E-2;1.797657017E-2;4.991183281E-3;2.635134077E-2
1.002808142E1;-6.188327596E-3;3.974677730E-2;3.253098428E-2;5.173361231E-2
1.003807642E1;7.074107677E-3;2.598539181E-3;-3.391969800E-2;3.474681738E-2
1.004807242E1;2.301749133E-2;1.273808621E-2;3.838638604E-2;4.653577527E-2
1.005806742E1;-1.576336250E-2;2.154490661E-2;-5.397974074E-2;6.022025414E-2
1.006806242E1;1.002680540E-2;-4.807873070E-3;-1.519691348E-2;1.883078993E-2
1.007805742E1;-4.140925035E-3;1.714600973E-2;-1.968932927E-2;2.643487463E-2
1.008805242E1;-4.488030374E-3;-7.823830359E-3;-2.612360537E-2;2.763688650E-2
1.009804842E1;3.049936920E-2;2.257218931E-2;4.977676213E-2;6.258946637E-2
1.010804342E1;2.464214019E-2;2.148420520E-2;-7.476132989E-2;8.159695211E-2
1.011803842E1;3.000001699E-2;1.304184906E-3;4.066504598E-2;5.055044888E-2
1.012803342E1;-1.149489507E-2;1.682452250E-2;-5.135609508E-3;2.101360643E-2
1.013802842E1;2.652976759E-2;7.110470049E-3;-4.987090230E-3;2.791520055E-2
1.014802442E1;2.566021353E-2;-1.725831281E-2;6.552331388E-2;7.245412743E-2
1.015801942E1;1.816145182E-3;-2.567559902E-2;-3.654802144E-2;4.470226660E-2
1.016801442E1;1.366048448E-2;-1.750689257E-2;8.381223500E-2;8.670404177E-2
1.017800942E1;-3.020883568E-2;1.213370338E-3;2.393733144E-2;3.856218169E-2
1.018800442E1;1.564846471E-2;-2.101964392E-3;3.891322017E-2;4.199442113E-2
1.019800042E1;4.037480481E-2;-4.474472143E-3;8.127278924E-2;9.085929801E-2
1.020799542E1;6.414249390E-3;1.698115479E-2;4.309865713E-2;4.676533395E-2
1.021799042E1;1.399874590E-2;6.072578307E-2;6.734998405E-2;9.175841088E-2
1.022798542E1;2.188612819E-2;5.946914334E-2;-5.104853153E-2;8.137280988E-2
1.023798042E1;8.157362849E-2;5.710716058E-2;3.727483034E-2;1.063244921E-1
1.024797642E1;3.584599011E-2;4.374484755E-2;-2.664517701E-2;6.251809459E-2
1.025797154E1;3.322117500E-2;3.451476183E-2;6.878664494E-3;4.839660399E-2
1.026796654E1;-4.305092923E-2;3.390175436E-2;-4.326530278E-2;6.981832052E-2
1.027796154E1;-1.202501826E-2;-2.721725397E-2;4.350913167E-3;3.007175457E-2
1.028795654E1;-5.968910828E-3;-1.503019474E-2;8.189844131E-2;8.347987386E-2
1.029795254E1;-4.478031635E-2;-5.327029075E-2;-6.882699072E-2;9.787826757E-2
1.030794754E1;-1.232907347E-2;-2.637912869E-2;3.101947904E-2;4.254494756E-2
1.031794254E1;-1.506147735E-2;-8.479047418E-3;1.800182283E-2;2.495612090E-2
1.032793754E1;2.086345017E-2;-2.275696132E-2;3.461960971E-2;4.638620720E-2
1.033793254E1;2.536580622E-2;2.814520709E-2;8.252877116E-2;9.081065398E-2
1.034792854E1;2.229229040E-2;8.961186893E-3;2.189139068E-2;3.250357008E-2
1.035792354E1;2.281247333E-2;1.094039630E-2;8.041383326E-2;8.429997503E-2
1.036791854E1;-5.764769912E-3;2.141688913E-3;-2.406538546E-2;2.483872342E-2
1.037791354E1;2.788814887E-2;-1.245745640E-2;5.482934117E-2;6.276299643E-2
1.038790854E1;-2.322857581E-2;5.787683688E-3;2.295149088E-2;3.316375959E-2
1.039790454E1;-3.214082882E-2;-9.295976534E-4;-1.672771454E-2;3.624518537E-2
1.040789954E1;-2.771689855E-2;-6.869308949E-3;8.107164502E-3;2.968400220E-2
1.041789454E1;-2.117744565E-2;-1.304627102E-2;-4.324074447E-2;4.988438006E-2
1.042788954E1;2.127655596E-2;6.280896328E-3;7.561502337E-2;7.880211451E-2
1.043788554E1;-8.374382257E-3;-3.207124695E-3;-2.557162821E-2;2.709841502E-2
1.044788054E1;-4.578369856E-4;-2.187808827E-2;-1.673414648E-2;2.754799483E-2
1.045787554E1;1.123323217E-2;-7.844953425E-3;3.970493317E-2;4.200250608E-2
1.046787054E1;2.538159370E-2;-1.321255121E-2;3.929328918E-3;2.888315139E-2
1.047786554E1;1.774008684E-2;1.427586738E-2;4.226835251E-2;4.801171414E-2
1.048786154E1;1.054486871E-2;-1.981950291E-3;-5.426683903E-2;5.531737703E-2
1.049785654E1;1.202341028E-2;4.445382245E-3;5.127131045E-2;5.284951365E-2
1.050785154E1;-2.491564371E-2;1.466536503E-2;-8.891860843E-3;3.024776723E-2
1.051784654E1;-6.841973215E-3;1.109651696E-2;3.437578082E-2;3.676465141E-2
1.052784154E1;-1.526905350E-2;4.324783422E-3;2.374261916E-2;2.855800607E-2
1.053783754E1;1.969992734E-2;-8.514313437E-3;1.491917074E-2;2.613737413E-2
1.054783254E1;-1.583425999E-3;2.297659736E-2;6.028070033E-2;6.453056714E-2
1.055782754E1;-4.638727739E-2;4.550047405E-3;-1.995245397E-2;5.070091572E-2
1.056782254E1;3.100866169E-2;-5.549702011E-3;1.174641305E-1;1.216147945E-1
1.057781754E1;1.299587533E-2;-8.702703416E-3;3.033944786E-2;3.413373578E-2
1.058781354E1;1.811986350E-2;4.861375093E-3;5.513924360E-4;1.876876273E-2
1.059780854E1;1.999893934E-3;-8.658556938E-3;5.196420550E-3;1.029431739E-2
1.060780354E1;4.235942289E-2;-1.470187359E-2;-3.641470492E-2;5.776241450E-2
1.061779854E1;3.898557946E-2;1.351108812E-3;7.390997529E-2;8.357263516E-2
1.062779354E1;-2.894883379E-3;-1.773328945E-2;-4.464290679E-2;4.812316522E-2
1.063778954E1;4.030705020E-3;8.988595717E-3;-1.844679594E-2;2.091233407E-2
1.064778454E1;-7.104367018E-3;5.055137202E-3;1.344216406E-2;1.602242858E-2
1.065777954E1;-1.404917814E-2;1.227502327E-2;3.365248024E-2;3.847785115E-2
1.066777454E1;-1.021947116E-3;2.497831855E-2;4.233501077E-2;4.916516968E-2
1.067777054E1;4.351936430E-3;1.940840710E-2;-7.818312049E-3;2.137174818E-2
1.068776554E1;2.548867084E-2;2.294801909E-2;7.525951266E-2;8.270597420E-2
1.069776054E1;9.592503458E-3;3.288379066E-2;-7.073376775E-3;3.497702774E-2
1.070775554E1;3.417865656E-2;1.500216465E-2;5.564619720E-2;6.700555777E-2
1.071775054E1;1.282469809E-2;-2.487624809E-4;3.139896333E-2;3.391798435E-2
1.072774654E1;2.015367128E-2;-1.696978927E-2;1.956829190E-2;3.281862675E-2
1.073774154E1;-1.142779827E-2;1.694698513E-2;4.261684656E-2;4.726510858E-2
1.074773654E1;-3.462648019E-2;-1.535047598E-2;-1.531795084E-2;4.085669910E-2
1.075773154E1;-3.328673691E-3;-8.638201319E-3;7.838718832E-2;7.893193196E-2
1.076772654E1;-2.608808354E-3;-2.172178488E-2;-2.489393592E-2;3.314136185E-2
1.077772254E1;6.465193257E-3;2.237802520E-3;-1.846375287E-2;1.969052193E-2
1.078771754E1;-5.275577232E-3;2.096310865E-2;-3.956986248E-2;4.508944063E-2
1.079771254E1;4.858012944E-2;-4.227281101E-3;-3.790165186E-3;4.891077831E-2
1.080770754E1;4.356051408E-2;3.989752583E-2;2.017289400E-2;6.242016186E-2
1.081770254E1;8.224401176E-3;-5.483811200E-3;-7.922275543E-2;7.983707120E-2
1.082769854E1;2.260402009E-2;5.032442696E-3;1.837253630E-2;2.956040077E-2
1.083769354E1;1.624027602E-2;2.143596567E-2;-2.354264438E-2;3.574217808E-2
1.084768854E1;2.871187538E-2;9.238308370E-3;5.443874717E-2;6.223580418E-2
1.085768354E1;5.032990873E-4;5.374943353E-3;4.440667927E-2;4.473361700E-2
1.086767954E1;5.829527825E-3;-6.097732298E-3;-3.485525250E-3;9.127684269E-3
1.087767454E1;8.591167778E-3;1.004851319E-2;4.516915619E-2;4.706414190E-2
1.088766954E1;-2.042476282E-2;4.528887793E-3;1.074835181E-2;2.352039174E-2
1.089766454E1;3.547505736E-2;4.419654496E-3;9.757131815E-2;1.039142683E-1
1.090765954E1;1.780184805E-3;1.032870445E-2;3.126389265E-2;3.297396211E-2
1.091765554E1;5.729394257E-3;2.374981854E-2;4.204908192E-2;4.863131840E-2
1.092765054E1;1.464347452E-2;2.133711118E-2;7.229146600E-2;7.678385062E-2
1.093764554E1;2.244877651E-2;1.611331835E-2;-1.362576663E-2;3.080987036E-2
1.094764054E1;2.715293460E-2;1.887766264E-2;7.305686653E-2;8.019322759E-2
1.095763554E1;6.678982079E-4;2.808954891E-2;-2.319122672E-2;3.643215397E-2
1.096763154E1;-5.043954402E-3;-4.947000258E-3;4.496508837E-4;7.079298940E-3
1.097762654E1;-2.287803523E-2;1.825855214E-2;-6.600337029E-3;3.000572731E-2
1.098762154E1;3.540796056E-2;7.229168527E-3;3.872026205E-3;3.634524915E-2
1.099761654E1;1.038056195E-2;-1.204785895E-2;3.429976702E-3;1.626873418E-2
1.100761254E1;2.412561178E-3;-3.072821461E-2;-3.983298719E-2;5.036576707E-2
1.101760754E1;1.532891437E-2;-2.067356184E-2;4.922829330E-2;5.554994722E-2
1.102760254E1;-1.157090887E-3;3.124971315E-4;-1.344859600E-5;1.198621977E-3
1.103759754E1;4.174042203E-2;-1.052644998E-3;5.372012436E-2;6.803839103E-2
1.104759254E1;1.482612692E-2;-2.138319455E-2;6.135717273E-2;6.664651299E-2
1.105758854E1;2.099238127E-2;1.552472301E-3;1.750130117E-2;2.737491159E-2
1.106758354E1;3.462574929E-3;1.305781927E-2;1.062322140E-2;1.718571797E-2
1.107757854E1;-2.565977499E-3;-3.622752093E-2;-1.332872808E-2;3.868685184E-2
1.108757354E1;-3.405930027E-3;-4.893863685E-3;7.424326658E-2;7.448229920E-2
1.109756954E1;1.952166036E-3;3.782161810E-3;-2.335494876E-2;2.373961524E-2
1.110756454E1;6.714138463E-3;-2.746035196E-3;2.155751467E-2;2.274525892E-2
1.111755954E1;1.182168134E-2;-4.138220698E-3;-1.631314695E-2;2.056686129E-2
1.112755454E1;1.571044520E-2;-1.134429272E-2;2.110377073E-2;2.865100705E-2
1.113754954E1;2.917570576E-2;2.605347533E-2;3.981018305E-2;5.581089551E-2
1.114754554E1;2.094765007E-3;3.905903511E-3;-5.944454849E-2;5.960955014E-2
1.115754054E1;2.040970623E-2;4.514817931E-3;1.180962145E-2;2.400847451E-2
1.116753554E1;1.567587353E-2;7.263813280E-3;-6.183079720E-2;6.419924825E-2
1.117753054E1;2.639974013E-2;-5.237497240E-3;1.989982903E-2;3.347209064E-2
1.118752554E1;-1.646298185E-2;-8.970907889E-3;1.705866694E-2;2.534768387E-2
1.119752154E1;-1.875874490E-2;-3.149858527E-2;-1.468469739E-2;3.949293255E-2
1.120751654E1;-2.419285476E-2;2.510867491E-3;4.503642440E-2;5.118474577E-2
1.121751154E1;-2.714664884E-2;4.693998545E-3;-2.816136003E-2;3.939589273E-2
1.122750654E1;9.548283890E-3;-2.224953264E-2;8.664228737E-2;8.996164399E-2
1.123750254E1;-1.177336872E-3;3.153439946E-3;3.559083223E-2;3.574965237E-2
1.124749754E1;2.870295838E-2;-6.079021208E-3;2.062371433E-2;3.586296015E-2
1.125749321E1;3.305467553E-2;2.125685815E-2;5.834702611E-2;7.034799961E-2
1.126748821E1;1.134929940E-2;2.442020182E-2;3.813846409E-2;4.668720700E-2
1.127748421E1;3.674375698E-2;3.414686233E-2;9.965760469E-2;1.115694853E-1
1.128747921E1;-2.176077850E-2;4.488527387E-2;-4.583573878E-2;6.774314903E-2
1.129747421E1;4.722357541E-3;3.733823609E-2;1.059983253E-2;3.909988471E-2
1.130746921E1;-1.198744990E-2;3.689326297E-2;2.835899591E-4;3.879294048E-2
1.131746421E1;1.350019768E-2;1.010614481E-2;1.030981064E-2;1.976566962E-2
1.132746021E1;-1.217799604E-2;2.258837879E-2;9.853727818E-3;2.748880492E-2
1.133745521E1;-3.894603767E-2;-1.473867450E-2;-3.384836197E-2;5.366315294E-2
1.134745021E1;-6.190739572E-5;-9.955834821E-3;4.593806505E-2;4.700455616E-2
1.135744521E1;-3.054673165E-2;-1.743566617E-4;-3.638020635E-2;4.750423801E-2
1.136744021E1;1.868331581E-2;8.837920278E-3;6.241376460E-2;6.574688689E-2
1.137743621E1;2.362085089E-2;1.357931782E-2;4.806177378E-2;5.524741232E-2
1.138743121E1;4.717774786E-2;-2.293394923E-2;8.400110006E-3;5.312502018E-2
1.139742621E1;5.116964199E-2;9.626819305E-3;5.270797133E-2;7.408871812E-2
1.140742121E1;5.998753555E-2;1.789993510E-2;2.866889834E-3;6.266682659E-2
1.141741721E1;5.918120451E-2;4.500565343E-3;8.848006725E-2;1.065429132E-1
1.142741221E1;-1.154532731E-3;2.091592893E-2;-1.196457267E-2;2.412384770E-2
1.143740721E1;-1.391008750E-2;3.757756993E-2;2.845255136E-3;4.017038428E-2
1.144740221E1;-1.143086806E-2;2.932203233E-2;-1.051329374E-3;3.148891262E-2
1.145739821E1;1.130486056E-3;-3.059190139E-3;-3.038739502E-2;3.056191125E-2
1.146739321E1;2.752964146E-2;7.932332754E-3;-2.379816771E-3;2.874833195E-2
1.147738821E1;-1.115064025E-2;1.675899714E-2;-2.557162821E-2;3.254395386E-2
1.148738321E1;-3.328527510E-4;2.206965767E-2;3.968739152E-2;4.541221891E-2
1.149737821E1;1.143349931E-3;-8.417140022E-3;-6.673251808E-2;6.727097787E-2
1.150737421E1;1.896646723E-2;-1.334922988E-2;3.804900169E-2;4.456069285E-2
1.151736921E1;-1.618078060E-2;1.241038632E-2;6.573907614E-2;6.882921967E-2
1.152736421E1;-5.448874086E-4;-1.534126662E-2;-5.655894756E-2;5.860516968E-2
1.153735921E1;1.039649561E-2;-3.316818461E-2;3.774494648E-2;5.131175865E-2
1.154735521E1;1.217244118E-2;9.161307849E-3;1.378773451E-3;1.529702266E-2
1.155735021E1;2.120185778E-2;9.591151290E-3;1.048119253E-1;1.073640938E-1
1.156734521E1;1.080353491E-2;-7.281683832E-3;3.101421654E-2;3.363957363E-2
1.157734021E1;3.268242717E-2;-4.131788760E-3;1.350472927E-2;3.560323632E-2
1.158733521E1;3.823479697E-2;1.334261522E-2;5.467965245E-2;6.804255633E-2
1.159733121E1;-2.237290889E-3;5.646692701E-3;-1.297497153E-3;6.210805732E-3
1.160732621E1;7.879269272E-3;7.061609253E-3;8.132541418E-2;8.201080539E-2
1.161732121E1;3.066718429E-3;2.890706275E-2;-1.186984777E-4;2.906952232E-2
1.162731621E1;3.556196161E-2;4.517668448E-3;8.266208768E-3;3.678848528E-2
1.163731221E1;-1.473856486E-2;3.203360550E-2;-2.316725314E-2;4.219121702E-2
1.164730721E1;-4.147261955E-2;3.968907259E-3;2.638263702E-2;4.931301992E-2
1.165730221E1;8.356182799E-3;-8.631586656E-3;4.209585965E-2;4.377660881E-2
1.166729721E1;-3.564389572E-3;-2.085065939E-2;-3.185621560E-2;3.823968282E-2
1.167729321E1;-1.394970238E-2;-3.448541611E-2;5.556024313E-2;6.686388216E-2
1.168728821E1;-3.421023153E-2;8.300305344E-3;-1.350706816E-4;3.520302905E-2
1.169728321E1;-9.054925069E-3;-2.015056495E-2;5.703958869E-2;6.116822389E-2
1.170727821E1;-1.983814090E-3;-7.851714268E-3;4.236658573E-2;4.313365880E-2
1.171727321E1;1.072225861E-2;-5.919319130E-3;-5.831428170E-3;1.356505522E-2
1.172726921E1;1.234054863E-3;4.140888490E-3;3.008626342E-2;3.039495181E-2
1.173726421E1;-1.489592806E-2;4.245078564E-4;1.346789181E-2;2.008613924E-2
1.174725921E1;3.139209285E-2;-4.148599505E-3;9.416122198E-2;9.934289153E-2
1.175725421E1;9.617865756E-3;-3.340148851E-3;1.736272216E-2;2.012769378E-2
1.176725021E1;-6.573805287E-3;3.072784916E-3;3.772915900E-2;3.842065020E-2
1.177724521E1;-8.708258271E-3;2.778680932E-2;2.290822148E-2;3.705033260E-2
1.178724021E1;8.777109236E-3;6.958186626E-5;3.996571898E-2;4.091822555E-2
1.179723521E1;3.249312356E-2;1.955440477E-2;4.670638919E-2;6.016364862E-2
1.180723121E1;-8.563101143E-3;-1.283427291E-2;-4.474815667E-2;4.733331583E-2
1.181722621E1;8.342880383E-3;-2.304910284E-2;1.573134899E-2;2.912627913E-2
1.182722121E1;-1.441148624E-2;1.254699189E-2;-2.737724841E-2;3.338609997E-2
1.183721621E1;1.146163903E-2;7.134662904E-3;1.184353530E-2;1.795945190E-2
1.184721221E1;7.332773879E-3;2.316739932E-2;8.845083117E-3;2.585988127E-2
1.185720721E1;1.020361058E-2;3.223569989E-3;-1.391403437E-2;1.755293209E-2
1.186720221E1;3.581054136E-2;2.362856191E-2;7.339425087E-3;4.352666965E-2
1.187719721E1;1.969327614E-2;-1.048679855E-2;-5.657531977E-2;6.081582751E-2
1.188719221E1;2.827845052E-2;-3.780042194E-3;4.805475712E-2;5.588576889E-2
1.189718821E1;9.623786062E-3;-5.997891091E-3;-1.046242297E-2;1.542900677E-2
1.190718321E1;3.156136975E-2;-3.570942108E-2;-8.359764218E-3;4.838562257E-2
1.191717821E1;-1.664227210E-2;4.003478922E-2;3.070314467E-2;5.312657208E-2
1.192717321E1;-1.057286225E-2;1.641540013E-2;5.779972672E-2;6.100868124E-2
1.193716921E1;1.913727902E-2;9.305989891E-3;1.115403163E-1;1.135520985E-1
1.194716421E1;3.660466634E-2;1.490162909E-2;1.544658959E-2;4.243297394E-2
1.195715921E1;1.769944869E-2;2.142094564E-2;7.173539579E-2;7.692915185E-2
1.196715421E1;1.541837677E-3;1.090951569E-2;1.860642493E-2;2.162391835E-2
1.197715021E1;-4.985920787E-3;-5.395445153E-3;1.022327185E-2;1.258910329E-2
1.198714521E1;-1.835514084E-3;7.857853845E-3;1.635992467E-2;1.824176840E-2
1.199714021E1;-4.354786947E-3;-1.150012102E-2;-4.322203338E-2;4.493730213E-2
1.200713521E1;-6.850817129E-3;-1.878750589E-2;4.972998440E-2;5.360014386E-2
1.201713121E1;-4.035945587E-2;1.121751778E-3;-1.971154869E-2;4.492982480E-2
1.202712621E1;9.768577740E-3;2.228666246E-3;4.406110883E-2;4.518598649E-2
1.203712121E1;1.657495603E-2;2.975465320E-3;1.997233450E-2;2.612425514E-2
1.204711621E1;2.448170722E-2;-2.260588389E-2;-1.849649727E-2;3.811168306E-2
1.205711121E1;2.882852733E-2;1.776139263E-2;1.952560723E-2;3.908708730E-2
1.206710721E1;-1.565665081E-2;9.333142899E-3;-4.500192583E-2;4.855318320E-2
1.207710221E1;4.178639576E-3;2.998379096E-3;2.055237830E-2;2.118611714E-2
1.208709721E1;4.610602632E-3;3.365218788E-3;3.037043810E-3;6.465755117E-3
1.209709221E1;3.412924759E-2;2.796690356E-2;2.054068387E-2;4.867106871E-2
1.210708821E1;1.891888551E-2;3.804786880E-2;4.673036277E-2;6.316083718E-2
1.211708321E1;2.711456224E-2;-6.511240080E-4;7.532032371E-2;8.005482254E-2
1.212707821E1;4.766818307E-2;2.549090009E-2;8.414552629E-2;1.000125555E-1
1.213707321E1;3.370050050E-2;1.960096322E-3;-3.867348433E-3;3.397825916E-2
1.214706921E1;3.231200606E-2;1.316372696E-2;3.159659922E-2;4.707116448E-2
1.215706421E1;-1.522512630E-2;4.956903979E-3;-9.712809920E-3;1.872736085E-2
1.216705921E1;-1.639537342E-2;-2.875404842E-3;3.924534202E-2;4.262948619E-2
1.217705421E1;-2.272666544E-3;1.200817097E-2;1.110386252E-2;1.651232710E-2
